x,y
1.783836783424519,1.1056886830686496
0.6289861486808124,4.228970057284554
0.3936951581548168,4.754200570925484
-0.3749456643799345,2.387874349972349
-1.1060883811850872,2.793152971252648
-1.3896458343599356,2.4724247198353586
-1.7193439178125431,2.9650580559916597
1.5656598641263204,4.213824909542215
0.34102757930362826,4.788485681527396
2.04310445923341,0.5286482053350925
-1.1435724223993624,3.096028670069267
2.0467573145021576,1.0872395277154778
1.4088390665711537,1.0311890946125284
0.5323772047314387,3.3133890933364265
2.3678832469464717,0.09663483213456303
0.12313498323398875,5.279175025064285
2.631433303824438,1.4374729559563475
-1.1937124722059482,2.687522367638846
-1.1776754386682373,2.9197677058762577
1.9178454270746221,3.6299077968771667
-2.3759569229380326,3.1115224990306545
0.5913120413238369,4.573411923094299
1.4425497620177938,1.3198451481387103
1.0804075675849252,4.792106845690246
-1.6607707816688886,2.3538765955981193
2.2683968868219284,1.2361176774530596
3.033223675558225,1.0927103212819
2.8025097936785626,-0.13732885256882943
2.1111473905402987,3.5766044901490077
-1.8867062074978018,2.511385767056084
1.4815331952273267,0.6787536375657198
1.048291864126934,5.030924080929878
1.9377410917866875,5.0440447231656025
-1.0609798261647536,3.0878647532337538
-1.6728226945958369,2.5371361554273113
1.263798322765337,1.2028533494915394
1.6535626893459574,0.5528887710628365
1.4771763055219216,1.2882627107929334
2.6185854824861314,0.3576979057562252
-1.8689094620905138,3.747657659428059
2.5103569754791737,1.056272767533588
1.1328039293719456,3.8767394577975276
1.6924688322010857,0.20598168224040914
